channel_name,category,Sub-category,Customer Remarks,order_date_time,Issue_reported at,issue_responded,Survey_response_Date,Customer_City,Product_category,Item_price,connected_handling_time,Agent_name,Supervisor,Manager,Tenure Bucket,Agent Shift,CSAT Score,Response Time (mins)
Inbound,Refund Related,Refund Related Issues,No Remarks,,2023-07-08 12:35:00,2023-07-08 12:43:00,2023-08-07,Unknown,Unknown,,,Desiree Newton,Emma Park,John Smith,0-30,Morning,5.0,8.0
Inbound,Order Related,Invoice request,No Remarks,,2023-07-08 13:22:00,2023-07-08 13:28:00,2023-08-07,Unknown,Unknown,,,Julie Williams,Zoe Yamamoto,William Kim,On Job Training,Morning,4.0,6.0
Inbound,Refund Related,Refund Related Issues,No Remarks,,2023-07-08 20:30:00,2023-07-08 21:00:00,2023-08-07,Unknown,Unknown,,,Kerry Austin,Ava Wong,Olivia Tan,>90,Evening,5.0,30.0
Inbound,Order Related,Order status enquiry,No Remarks,,2023-07-08 18:17:00,2023-07-08 19:55:00,2023-08-07,Unknown,Unknown,,,Theresa Wilson,Emma Park,John Smith,31-60,Afternoon,5.0,98.0
Inbound,Order Related,Delayed,No Remarks,2023-07-31 16:24:00,2023-07-08 08:32:00,2023-07-08 08:39:00,2023-08-07,HABRA,Books & General merchandise,163.0,,Kristin Beasley,Evelyn Kimura,John Smith,0-30,Morning,4.0,7.0
Inbound,Order Related,Installation/demo,No Remarks,,2023-07-08 17:39:00,2023-07-08 17:40:00,2023-08-07,Unknown,Unknown,,,Cheryl Rice,Lucas Singh,John Smith,>90,Evening,5.0,1.0
Outcall,Payments related,Online Payment Issues,Nice Experience ,,2023-07-08 18:46:00,2023-07-08 20:03:00,2023-08-07,Unknown,Unknown,,,Kathleen Johnson,Layla Taniguchi,Emily Chen,>90,Morning,5.0,77.0
Inbound,Order Related,Delayed,Okk,2023-06-28 15:14:00,2023-06-08 14:01:00,2023-07-08 08:45:00,2023-08-07,BEGUSARAI,Books & General merchandise,124.0,,Ronald Houston,Ethan Tan,John Smith,>90,Morning,3.0,42884.0
Outcall,Returns,Return request,No Remarks,,2023-06-08 22:25:00,2023-07-08 00:33:00,2023-08-07,Unknown,Unknown,,,Dakota Collins,Logan Lee,Emily Chen,61-90,Evening,5.0,41888.0
Email,Refund Related,Refund Related Issues,No Remarks,,2023-07-08 11:05:00,2023-07-08 11:13:00,2023-08-07,Unknown,Unknown,,,John Buchanan,Noah Patel,Emily Chen,>90,Split,5.0,8.0
Inbound,Returns,Reverse Pickup Enquiry,No Remarks,,2023-07-08 14:26:00,2023-07-08 14:32:00,2023-08-07,Unknown,Unknown,,,Jason Wilson,Zoe Yamamoto,John Smith,>90,Morning,1.0,6.0
Inbound,Product Queries,Product Specific Information,No Remarks,,2023-07-08 15:40:00,2023-07-08 15:41:00,2023-08-07,Unknown,Unknown,,,Molly Lozano,Emma Park,John Smith,31-60,Afternoon,5.0,1.0
Inbound,Returns,Wrong,No Remarks,,2023-07-08 08:42:00,2023-07-08 08:44:00,2023-08-07,Unknown,Unknown,,,Samuel Beck,Evelyn Kimura,John Smith,0-30,Morning,5.0,2.0
Inbound,Feedback,UnProfessional Behaviour,No Remarks,,2023-07-08 17:11:00,2023-07-08 20:20:00,2023-08-07,Unknown,Unknown,,,Melinda Allen,Harper Wong,William Kim,On Job Training,Evening,4.0,189.0
Inbound,Order Related,Installation/demo,Very good,,2023-07-08 20:57:00,2023-07-08 21:00:00,2023-08-07,Unknown,Unknown,,,Grace Martin,Jacob Sato,Emily Chen,0-30,Evening,5.0,3.0
Inbound,Order Related,Order status enquiry,No Remarks,2023-07-31 09:05:00,2023-07-08 17:53:00,2023-07-08 20:37:00,2023-08-07,MARIGAON,LifeStyle,998.0,,Nicole Chavez,Alexander Tanaka,Michael Lee,0-30,Evening,5.0,164.0
Outcall,Order Related,Order status enquiry,No Remarks,2023-07-29 20:38:00,2023-07-08 21:52:00,2023-07-08 22:15:00,2023-08-07,RAJAHMUNDRY,Electronics,651.0,,Zachary Ford,Ava Wong,William Kim,On Job Training,Evening,1.0,23.0
Inbound,Returns,Reverse Pickup Enquiry,"Old & unserviceable product delivered, refund accepted on 31.07.23, but product not pick up till date. ",2023-07-24 12:55:00,2023-07-08 09:03:00,2023-07-08 09:24:00,2023-08-07,NAGPUR,Electronics,1149.0,,Timothy Grant,William Park,John Smith,31-60,Morning,1.0,21.0
Inbound,Feedback,UnProfessional Behaviour,This problem with grocery order is happening almost every time. Please ensure strict guidelines for the supplies. This is a harrassment for us customers'. ,,2023-07-08 17:35:00,2023-07-08 17:41:00,2023-08-07,Unknown,Unknown,,,Mary Hopkins,Zoe Yamamoto,John Smith,>90,Afternoon,4.0,6.0
Inbound,Returns,Reverse Pickup Enquiry,Great experience with Shopzilla ,,2023-07-08 20:47:00,2023-07-08 20:51:00,2023-08-07,Unknown,Unknown,,,Joel Marsh,Madison Kim,Michael Lee,31-60,Evening,5.0,4.0
Inbound,Returns,Return request,Good,,2023-07-08 21:24:00,2023-07-08 21:27:00,2023-08-07,Unknown,Unknown,,,Michele Kramer,William Park,John Smith,61-90,Evening,1.0,3.0
Inbound,Order Related,Delayed,"I need a solution to my delayed shipment.  I was promised delivery by 07 Aug but there is no action. This is the reason I don't buy from Shopzilla and when I give you an opportunity,  you fail miserably. Hence you are losing customer confidence and loyalty.Next time,  \""No Shopzilla\""",2023-08-02 21:21:00,2023-07-08 22:12:00,2023-07-08 22:59:00,2023-08-07,GURGAON,Books & General merchandise,1044.0,,Ashley Yu,William Park,John Smith,61-90,Evening,1.0,47.0
Inbound,Returns,Exchange / Replacement,  achaa     mare help krdo bus mara 1943 rupa return kra do,,2023-07-08 22:09:00,2023-07-08 22:10:00,2023-08-07,Unknown,Unknown,,,Brandy Baker,Elijah Yamaguchi,Emily Chen,61-90,Evening,5.0,1.0
Inbound,Returns,Wrong,No Remarks,2023-08-03 09:10:00,2023-06-08 22:39:00,2023-07-08 19:55:00,2023-08-07,CHARKHI DADRI,LifeStyle,854.0,,Elizabeth Lopez,Mia Patel,Emily Chen,>90,Evening,5.0,43036.0
Inbound,Refund Related,Refund Enquiry,Why are your chat counterparts conduct themselves as bandits at night?,,2023-07-08 07:08:00,2023-07-08 08:50:00,2023-08-07,Unknown,Unknown,,,Erica Harris,Carter Park,Michael Lee,31-60,Morning,5.0,102.0
Inbound,Returns,Fraudulent User,No Remarks,,2023-07-08 19:35:00,2023-07-08 22:16:00,2023-08-07,Unknown,Unknown,,,David Weaver,Lily Chen,Michael Lee,>90,Evening,5.0,161.0
Inbound,Returns,Wrong,No Remarks,,2023-07-08 21:40:00,2023-07-08 21:43:00,2023-08-07,Unknown,Unknown,,,Lisa Thompson DVM,Carter Park,Michael Lee,>90,Evening,5.0,3.0
Inbound,Order Related,Installation/demo,No Remarks,,2023-07-08 06:30:00,2023-07-08 06:33:00,2023-08-07,Unknown,Unknown,,,Michelle Curry,Scarlett Chen,John Smith,0-30,Morning,5.0,3.0
Inbound,Refund Related,Refund Related Issues,No Remarks,,2023-07-08 17:19:00,2023-07-08 17:21:00,2023-08-07,Unknown,Unknown,,,Robert Lewis,Logan Lee,Emily Chen,61-90,Evening,5.0,2.0
Inbound,Refund Related,Refund Related Issues,Very poor service ,2023-06-30 19:11:00,2023-07-08 16:25:00,2023-07-08 19:58:00,2023-08-07,RUPNAGAR,Mobile,29999.0,,John Robinson,Nathan Patel,Michael Lee,>90,Afternoon,1.0,213.0
Inbound,Refund Related,Refund Related Issues,No Remarks,2023-08-04 11:21:00,2023-07-08 16:40:00,2023-07-08 16:43:00,2023-08-07,AGUSTMUNI,Home Appliences,500.0,,Katrina Summers,Layla Taniguchi,Emily Chen,>90,Morning,4.0,3.0
Outcall,Refund Related,Refund Enquiry,No Remarks,,2023-07-08 10:50:00,2023-07-08 10:52:00,2023-08-07,Unknown,Unknown,,,Mark Kaufman Jr.,Jackson Park,William Kim,On Job Training,Morning,5.0,2.0
Inbound,Feedback,UnProfessional Behaviour,No Remarks,,2023-07-08 15:17:00,2023-07-08 15:31:00,2023-08-07,Unknown,Unknown,,,Maxwell Castillo,Scarlett Chen,John Smith,0-30,Morning,4.0,14.0
Inbound,Cancellation,Not Needed,No Remarks,,2023-07-08 18:48:00,2023-07-08 21:52:00,2023-08-07,Unknown,Unknown,,,Evelyn Stevens,Aiden Patel,Olivia Tan,On Job Training,Evening,5.0,184.0
Inbound,Order Related,Seller Cancelled Order,make policy best for everyone and make seller more accountable ,,2023-07-08 17:45:00,2023-07-08 20:42:00,2023-08-07,Unknown,Unknown,,,Stephanie Schultz,Charlotte Suzuki,Jennifer Nguyen,On Job Training,Evening,5.0,177.0
Inbound,Order Related,Seller Cancelled Order,No Remarks,,2023-07-08 22:27:00,2023-07-08 22:46:00,2023-08-07,Unknown,Unknown,,,Angie Jackson,Ava Wong,William Kim,On Job Training,Evening,5.0,19.0
Inbound,Order Related,Order status enquiry,No Remarks,,2023-07-08 00:53:00,2023-07-08 00:55:00,2023-08-07,Unknown,Unknown,,,Sheena Williams,Logan Lee,Emily Chen,0-30,Evening,5.0,2.0
Outcall,Order Related,Order status enquiry,Good information ,,2023-07-08 09:28:00,2023-07-08 09:28:00,2023-08-07,Unknown,Unknown,,,Jennifer Munoz,Aiden Patel,John Smith,61-90,Morning,5.0,0.0
Inbound,Order Related,Installation/demo,No Remarks,,2023-07-08 17:18:00,2023-07-08 17:31:00,2023-08-07,Unknown,Unknown,,,Matthew Reynolds,Evelyn Kimura,Jennifer Nguyen,On Job Training,Evening,4.0,13.0
Outcall,Order Related,Order status enquiry,No Remarks,,2023-07-08 17:38:00,2023-07-08 17:40:00,2023-08-07,Unknown,Unknown,,,Dylan Stevens,Emma Park,Jennifer Nguyen,On Job Training,Evening,5.0,2.0
Inbound,Order Related,Priority delivery,No Remarks,,2023-07-08 10:03:00,2023-07-08 10:09:00,2023-08-07,Unknown,Unknown,,,Jessica Acosta,Ethan Tan,John Smith,>90,Morning,4.0,6.0
Inbound,Returns,Return request,No Remarks,,2023-07-08 14:26:00,2023-07-08 14:48:00,2023-08-07,Unknown,Unknown,,,Betty Harris,Lily Chen,Michael Lee,>90,Morning,5.0,22.0
Inbound,Order Related,Order status enquiry,Very bad service ,,2023-07-08 11:58:00,2023-07-08 20:27:00,2023-08-07,Unknown,Unknown,,,Briana Patton,Aiden Patel,John Smith,>90,Morning,1.0,509.0
Inbound,Returns,Missing,No Remarks,,2023-07-08 16:50:00,2023-07-08 16:50:00,2023-08-07,Unknown,Unknown,,,Lindsey Smith,Nathan Patel,John Smith,>90,Afternoon,1.0,0.0
Inbound,Returns,Reverse Pickup Enquiry,Very good ,,2023-07-08 22:13:00,2023-07-08 22:15:00,2023-08-07,Unknown,Unknown,,,Joshua Foster,Jackson Park,Michael Lee,31-60,Evening,5.0,2.0
Inbound,Feedback,UnProfessional Behaviour,No Remarks,,2023-07-08 23:26:00,2023-07-08 23:30:00,2023-08-07,Unknown,Unknown,,,Kathy Decker DVM,Amelia Tanaka,Michael Lee,31-60,Evening,4.0,4.0
Inbound,Order Related,Delayed,No Remarks,,2023-06-08 19:09:00,2023-07-08 19:12:00,2023-08-07,Unknown,Unknown,,,Brianna Brown PhD,Amelia Tanaka,Michael Lee,31-60,Evening,1.0,43203.0
Inbound,Order Related,Order status enquiry,Very good ,,2023-07-08 11:16:00,2023-07-08 11:45:00,2023-08-07,Unknown,Unknown,,,Janet Turner,Layla Taniguchi,Emily Chen,31-60,Morning,5.0,29.0
Inbound,Returns,Fraudulent User,good service,,2023-07-08 20:24:00,2023-07-08 20:29:00,2023-08-07,Unknown,Unknown,,,Edward Hawkins,Nathan Patel,Emily Chen,>90,Evening,5.0,5.0
Inbound,Returns,Return request,This is very nice talking about you ,2023-07-26 23:02:00,2023-07-08 17:13:00,2023-07-08 18:05:00,2023-08-07,BHAGALPUR,Books & General merchandise,168.0,,Dominique Roberts,Ava Wong,Olivia Tan,>90,Morning,5.0,52.0
Inbound,Returns,Reverse Pickup Enquiry,No Remarks,,2023-07-08 19:12:00,2023-07-08 19:21:00,2023-08-07,Unknown,Unknown,,,Craig Henderson,Brayden Wong,John Smith,>90,Evening,5.0,9.0
Inbound,Returns,Return request,No Remarks,,2023-07-08 22:28:00,2023-07-08 22:29:00,2023-08-07,Unknown,Unknown,,,Jacob Arnold,William Park,John Smith,61-90,Evening,5.0,1.0
Inbound,Order Related,Delayed,Poor experience,,2023-07-08 10:26:00,2023-07-08 13:51:00,2023-08-07,Unknown,Unknown,,,Mark Wilson,Scarlett Chen,John Smith,0-30,Morning,1.0,205.0
Inbound,Order Related,Seller Cancelled Order,No Remarks,,2023-07-08 20:03:00,2023-07-08 20:09:00,2023-08-07,Unknown,Unknown,,,Christina Chavez,Carter Park,Michael Lee,>90,Evening,2.0,6.0
Inbound,Refund Related,Refund Enquiry,Good ,,2023-06-08 17:04:00,2023-07-08 17:45:00,2023-08-07,Unknown,Unknown,,,Christopher Brown,Aiden Patel,Olivia Tan,On Job Training,Evening,5.0,43241.0
Outcall,Order Related,Order status enquiry,He didnt verify whats happening exactly,,2023-07-08 11:56:00,2023-07-08 17:29:00,2023-08-07,Unknown,Unknown,,,William Carey DVM,William Park,John Smith,61-90,Evening,1.0,333.0
Outcall,Shopzilla Related,General Enquiry,No Remarks,,2023-07-08 21:09:00,2023-07-08 21:11:00,2023-08-07,Unknown,Unknown,,,Deborah Smith,Elijah Yamaguchi,Emily Chen,61-90,Split,5.0,2.0
Inbound,Returns,Reverse Pickup Enquiry,No Remarks,,2023-07-08 02:05:00,2023-07-08 02:06:00,2023-08-07,Unknown,Unknown,,,Douglas Smith,Brayden Wong,John Smith,>90,Evening,5.0,1.0
Inbound,Order Related,Delayed,No Remarks,,2023-07-08 19:08:00,2023-07-08 19:09:00,2023-08-07,Unknown,Unknown,,,Garrett Parker,Wyatt Kim,Michael Lee,>90,Evening,5.0,1.0
Inbound,Returns,Fraudulent User,No Remarks,,2023-07-08 23:14:00,2023-07-08 23:17:00,2023-08-07,Unknown,Unknown,,,Charles Williamson,Logan Lee,Emily Chen,0-30,Evening,5.0,3.0
Inbound,Returns,Return request,Excellent service by customer care,2023-07-26 14:21:00,2023-07-08 08:52:00,2023-07-08 08:55:00,2023-08-07,CUTTACK,Electronics,1089.0,,Holly King,Zoe Yamamoto,Olivia Tan,>90,Morning,5.0,3.0
Outcall,Product Queries,Product Specific Information,No Remarks,,2023-07-08 18:14:00,2023-07-08 18:51:00,2023-08-07,Unknown,Unknown,,,Taylor Harvey,Emily Yamashita,John Smith,>90,Morning,5.0,37.0
Inbound,Returns,Reverse Pickup Enquiry,No Remarks,,2023-07-08 21:19:00,2023-07-08 21:22:00,2023-08-07,Unknown,Unknown,,,Jamie Knapp,Isabella Wong,Emily Chen,>90,Split,5.0,3.0
Email,Returns,Reverse Pickup Enquiry,God job,,2023-07-08 23:43:00,2023-07-08 23:44:00,2023-08-07,Unknown,Unknown,,,Stacey Clark,Zoe Yamamoto,John Smith,>90,Afternoon,5.0,1.0
Inbound,Returns,Reverse Pickup Enquiry,No Remarks,,2023-06-08 20:25:00,2023-07-08 12:24:00,2023-08-07,Unknown,Unknown,,,Patricia Holmes,Emma Park,John Smith,>90,Morning,1.0,42719.0
Inbound,Returns,Reverse Pickup Enquiry,No Remarks,2023-07-18 21:11:00,2023-07-08 15:02:00,2023-07-08 15:11:00,2023-08-07,BARMER,LifeStyle,1949.0,,Stephanie Neal,Layla Taniguchi,Emily Chen,>90,Morning,5.0,9.0
Inbound,Returns,Reverse Pickup Enquiry,I want to replace the product as size 85 is larger for me please arrange size 80 for me.,,2023-07-08 10:36:00,2023-07-08 10:49:00,2023-08-07,Unknown,Unknown,,,James Potter,Zoe Yamamoto,William Kim,On Job Training,Morning,1.0,13.0
Inbound,Returns,Exchange / Replacement,No Remarks,2023-08-02 12:22:00,2023-07-08 17:49:00,2023-07-08 17:50:00,2023-08-07,NEW DELHI,Mobile,74999.0,,Wendy Anderson,Harper Wong,William Kim,On Job Training,Evening,5.0,1.0
Inbound,Order Related,Order status enquiry,No Remarks,,2023-06-08 13:23:00,2023-07-08 08:26:00,2023-08-07,Unknown,Unknown,,,Summer Mitchell,Sophia Sato,John Smith,0-30,Morning,1.0,42903.0
Inbound,Order Related,Seller Cancelled Order,Very bad customer service ,,2023-07-08 12:29:00,2023-07-08 12:32:00,2023-08-07,Unknown,Unknown,,,Amy Calderon,Elijah Yamaguchi,Michael Lee,31-60,Afternoon,1.0,3.0
Inbound,Payments related,Payment related Queries,No Remarks,,2023-07-08 23:16:00,2023-07-08 23:17:00,2023-08-07,Unknown,Unknown,,,Mark Ruiz,Lucas Singh,John Smith,31-60,Evening,5.0,1.0
Inbound,Order Related,Installation/demo,Good,,2023-07-08 07:30:00,2023-07-08 09:59:00,2023-08-07,Unknown,Unknown,,,Joshua Bradshaw,Carter Park,Michael Lee,31-60,Morning,5.0,149.0
Inbound,Order Related,Delayed,No Remarks,,2023-07-08 20:03:00,2023-07-08 20:05:00,2023-08-07,Unknown,Unknown,,,Carol Hansen,Brayden Wong,Michael Lee,>90,Afternoon,5.0,2.0
Inbound,Refund Related,Refund Related Issues,good conversation with customer service ,2023-07-26 21:52:00,2023-07-08 11:25:00,2023-07-08 14:03:00,2023-08-07,NEW DELHI,LifeStyle,495.0,,David Steele,Mason Gupta,Jennifer Nguyen,On Job Training,Morning,5.0,158.0
Inbound,Refund Related,Refund Related Issues,No Remarks,2023-06-08 22:14:00,2023-07-08 17:45:00,2023-07-08 17:48:00,2023-08-07,SEONI,LifeStyle,990.0,,Andrea Peterson,Nathan Patel,Michael Lee,>90,Afternoon,5.0,3.0
Inbound,Returns,Reverse Pickup Enquiry,No Remarks,,2023-06-08 23:58:00,2023-07-08 20:53:00,2023-08-07,Unknown,Unknown,,,Andrea Suarez,Ethan Tan,Michael Lee,>90,Evening,1.0,43015.0
Inbound,Returns,Service Centres Related,No Remarks,,2023-07-08 10:20:00,2023-07-08 10:22:00,2023-08-07,Unknown,Unknown,,,Debra Brown,Zoe Yamamoto,John Smith,>90,Morning,5.0,2.0
Inbound,Product Queries,Product Specific Information,No Remarks,,2023-07-08 14:39:00,2023-07-08 14:40:00,2023-08-07,Unknown,Unknown,,,Monica Edwards,Harper Wong,Emily Chen,>90,Afternoon,4.0,1.0
Inbound,Payments related,Online Payment Issues,Good ,,2023-07-08 11:57:00,2023-07-08 12:00:00,2023-08-07,Unknown,Unknown,,,Sean Williams,Mason Gupta,Jennifer Nguyen,On Job Training,Morning,5.0,3.0
Inbound,Order Related,Installation/demo,No Remarks,,2023-07-08 13:10:00,2023-07-08 13:29:00,2023-08-07,Unknown,Unknown,,,Tammy Lane,Noah Patel,Emily Chen,>90,Afternoon,5.0,19.0
Inbound,Returns,Reverse Pickup Enquiry,Good,,2023-07-08 14:26:00,2023-07-08 14:28:00,2023-08-07,Unknown,Unknown,,,Christopher Obrien,Noah Patel,Michael Lee,>90,Morning,5.0,2.0
Inbound,Order Related,Order status enquiry,No Remarks,2023-07-27 20:15:00,2023-07-08 11:03:00,2023-07-08 18:16:00,2023-08-07,SRINAGAR,Electronics,599.0,,Shelly Bell,Abigail Suzuki,Jennifer Nguyen,On Job Training,Morning,5.0,433.0
Inbound,Returns,Reverse Pickup Enquiry,Hjj,,2023-07-08 09:24:00,2023-07-08 09:27:00,2023-08-07,Unknown,Unknown,,,Jonathan Larsen,Layla Taniguchi,Emily Chen,>90,Morning,5.0,3.0
Inbound,Order Related,Invoice request,No Remarks,,2023-07-08 14:36:00,2023-07-08 14:39:00,2023-08-07,Unknown,Unknown,,,Jennifer Morris,Olivia Suzuki,Jennifer Nguyen,On Job Training,Morning,5.0,3.0
Inbound,Refund Related,Refund Enquiry,No Remarks,2023-07-01 18:42:00,2023-07-08 12:24:00,2023-07-08 12:43:00,2023-08-07,KANPUR,Electronics,1499.0,,Anna Lawrence,Mason Gupta,Jennifer Nguyen,On Job Training,Morning,1.0,19.0
Inbound,Returns,Reverse Pickup Enquiry,No Remarks,,2023-07-08 12:41:00,2023-07-08 14:10:00,2023-08-07,Unknown,Unknown,,,Anthony Booth,William Park,John Smith,31-60,Morning,5.0,89.0
Inbound,Returns,Exchange / Replacement,I want direct number to speak with customer care. It's very very difficult to connect/call Shopzilla.,,2023-07-08 17:32:00,2023-07-08 18:42:00,2023-08-07,Unknown,Unknown,,,Michael Pitts,William Park,John Smith,31-60,Evening,5.0,70.0
Inbound,Returns,Damaged,No Remarks,,2023-07-08 19:38:00,2023-07-08 19:39:00,2023-08-07,Unknown,Unknown,,,Paul Ryan,Elijah Yamaguchi,John Smith,>90,Evening,5.0,1.0
Inbound,Order Related,Delayed,Insist on a call or text to your logistician,2023-07-26 23:42:00,2023-07-08 16:44:00,2023-07-08 16:45:00,2023-08-07,MALPUR,LifeStyle,296.0,,Ashley Edwards,Ethan Tan,Michael Lee,>90,Evening,5.0,1.0
Inbound,Order Related,Order status enquiry,Everything is good and   was an amazing person to deal with customers ,,2023-07-08 14:12:00,2023-07-08 14:15:00,2023-08-07,Unknown,Unknown,,,Mary Powell,Emma Park,John Smith,31-60,Morning,5.0,3.0
Inbound,Returns,Exchange / Replacement,No Remarks,,2023-07-08 21:49:00,2023-07-08 21:58:00,2023-08-07,Unknown,Unknown,,,Kelly Moore DDS,Isabella Wong,Emily Chen,>90,Evening,5.0,9.0
Outcall,Cancellation,Not Needed,Bahut badhiya language bahut badi acchi   ki Hui Hai thank u,,2023-07-08 13:10:00,2023-07-08 13:12:00,2023-08-07,Unknown,Unknown,,,Travis Gardner,Evelyn Kimura,John Smith,0-30,Morning,5.0,2.0
Inbound,Returns,Return request,No Remarks,,2023-07-08 12:03:00,2023-07-08 12:05:00,2023-08-07,Unknown,Unknown,,,Kristi Schultz,Noah Patel,Michael Lee,61-90,Night,5.0,2.0
Inbound,Returns,Reverse Pickup Enquiry,No Remarks,,2023-07-08 14:18:00,2023-07-08 16:15:00,2023-08-07,Unknown,Unknown,,,Amy Flores,Carter Park,Michael Lee,0-30,Morning,5.0,117.0
Inbound,Shopzilla Related,General Enquiry,Thankyou ,,2023-07-08 22:16:00,2023-07-08 22:51:00,2023-08-07,Unknown,Unknown,,,Daniel Davis,Madison Kim,John Smith,>90,Morning,5.0,35.0
Outcall,Returns,Fraudulent User,No Remarks,,2023-07-08 16:14:00,2023-07-08 16:16:00,2023-08-07,Unknown,Unknown,,,Donna Miller,Logan Lee,Emily Chen,61-90,Evening,3.0,2.0
Inbound,Order Related,Priority delivery,No Remarks,2023-07-16 12:57:00,2023-07-08 10:17:00,2023-07-08 10:19:00,2023-08-07,SEHORE,Electronics,1299.0,,Teresa George,Mason Gupta,Jennifer Nguyen,On Job Training,Morning,5.0,2.0
Inbound,Order Related,Delayed,No Remarks,2023-07-28 10:33:00,2023-07-08 15:31:00,2023-07-08 15:32:00,2023-08-07,HYDERABAD,LifeStyle,384.0,,John Robinson,Nathan Patel,Michael Lee,>90,Afternoon,5.0,1.0
Inbound,Order Related,Order status enquiry,No Remarks,,2023-07-08 16:45:00,2023-07-08 17:15:00,2023-08-07,Unknown,Unknown,,,Joshua Rodriguez,Jackson Park,William Kim,On Job Training,Evening,3.0,30.0
Inbound,Product Queries,Product Specific Information,No Remarks,,2023-07-08 21:12:00,2023-07-08 21:16:00,2023-08-07,Unknown,Unknown,,,Stephanie Lewis,Alexander Tanaka,Michael Lee,0-30,Evening,1.0,4.0
Inbound,Returns,Service Centres Related,No Remarks,2023-03-20 08:11:00,2023-07-08 12:11:00,2023-07-08 12:26:00,2023-08-07,SULTANPUR,Electronics,387.0,,Katherine Simpson,Olivia Suzuki,Jennifer Nguyen,On Job Training,Morning,5.0,15.0
Inbound,Order Related,Delayed,Please resolve issue,2023-07-30 17:02:00,2023-07-08 10:27:00,2023-07-08 10:31:00,2023-08-07,PUNE,LifeStyle,338.0,,Sara Campbell,Logan Lee,Emily Chen,61-90,Evening,5.0,4.0
Inbound,Returns,Reverse Pickup Enquiry,No Remarks,2023-07-26 10:33:00,2023-07-08 16:59:00,2023-07-08 17:01:00,2023-08-07,SAMASTIPUR,Home,541.0,,Paul Preston,Noah Patel,Michael Lee,31-60,Evening,5.0,2.0
Inbound,Payments related,Payment related Queries,No Remarks,,2023-07-08 13:02:00,2023-07-08 18:10:00,2023-08-07,Unknown,Unknown,,,Brian Barrera,Carter Park,Michael Lee,31-60,Morning,5.0,308.0
Inbound,Order Related,Installation/demo,No Remarks,,2023-07-08 10:04:00,2023-07-08 10:05:00,2023-08-07,Unknown,Unknown,,,Robert Perez,Nathan Patel,Michael Lee,>90,Night,4.0,1.0
Inbound,Returns,Reverse Pickup Enquiry,No Remarks,,2023-07-08 22:38:00,2023-07-08 22:44:00,2023-08-07,Unknown,Unknown,,,Michael Davis,Evelyn Kimura,Jennifer Nguyen,On Job Training,Evening,2.0,6.0
Inbound,Refund Related,Refund Enquiry,Good ,2023-08-04 12:14:00,2023-07-08 12:06:00,2023-07-08 14:20:00,2023-08-07,PIPARIYA,Electronics,799.0,,Jesse Shaffer,Ethan Tan,John Smith,>90,Morning,3.0,134.0
Inbound,Returns,Wrong,No Remarks,,2023-07-08 18:57:00,2023-07-08 19:04:00,2023-08-07,Unknown,Unknown,,,Samantha Warner,Emily Yamashita,John Smith,>90,Morning,5.0,7.0
Outcall,Returns,Missing,No Remarks,,2023-07-08 21:21:00,2023-07-08 21:29:00,2023-08-07,Unknown,Unknown,,,Lisa Johnson,Carter Park,Jennifer Nguyen,On Job Training,Evening,5.0,8.0
